קוד רמה 1,שם רמה 1,קוד רמה 2,שם רמה 2,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תכנית,שם תכנית,קוד תקנה,שם תקנה,הוצאה נטו
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510165,חוצה - כביש 6 יקנעם-סומך - נתיבי ישראל,180439
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510166,חוצה - פרוייקטים המשכיים,372
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510169,נתי - כביש 71: בית שאן - יששכר,275
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510170,חוצה - תכנון וקידום זמינות,201540
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510171,נתי - כביש 79,25422
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510172,נתי - כביש 79: מחלף ציפורי,0
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510173,נתי - כביש 85: כרמיאל ראמה,250
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510175,חוצה - כביש 444: מכביש 4631 עד הכניסה לאלעד,111388
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510176,רזרבה לתקציב התאמות,0
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510177,"נתי - אזה""ת שהם בן שמן",22320
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510178,נתי - כביש 444 חוצה טייבה,28778
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510179,חוצה - מחלף שוקת,20411
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510180,חוצה - תפעול החברה,65453
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510183,חוצה - השלמת ואחזקת כביש 6 קטעים קיימים,109189
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510184,חוצה - השלמות מנהרות הכרמל,0
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510186,חוצה - כביש 6 שוקת נבטים,5538
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510187,נתי - פניות שמאלה ופרויקטים קטנים,40106
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510188,נתא - כביש 200,0
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510189,נתא - ציר הנופש,0
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510191,נתי תכנון שדה תעופה משלים,18600
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510192,נתי - פיצויים,5325
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510193,נתי - כבישים חוצי ישובים,133894
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510194,נתי - שדה  תימן - אופקים,37270
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510195,נתי - כביש 453: שוהם - נבלט,6171
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510196,נתי - כביש 561: כפר נטר - כביש 4,7868
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510197,נתי - כביש 859: קטע 4/70,54613
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795101,כבישים בין-עירוניים,79510199,רזרבה לכבישים בין-עירוניים,13950
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510201,ירושלים - כבישים עירוניים,182088
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510202,"פיתוח עירוני - כבישים עד 50 מיליון ש""ח ללא ירושלים",93503
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510205,מגזרי המיעוטים,261509
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510206,בטיחות,201666
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510207,פרויקטים המשכיים עירוניים,21515
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510213,נתא - הפרדות מפלסיות,51786
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510214,ירושלים - מחלף בייט - חיבור לכביש 16,125810
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510219,חיפה - מנהרות הכרמל - חיבורים והפקעות,56008
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510223,ירושלים - בגין דרום,2063
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510224,תכנון,57397
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510226,נתא - אחזקת כבישים,119527
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510229,נתי - הרצליה מחלף הרב מכר,18395
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510233,השתתפות במשרדי ממשלה,0
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510236,ירושלים - כביש 22,14384
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510238,רמלה - הפרדה מפלסית 132,0
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510239,ירושלים - כביש 21,335
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510242,ירושלים - כביש 60: רוזמרין - אלעזר,149354
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510243,ניהול תנועה במטרופולינים,111824
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510245,נתי - גשר שער הירדן,0
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510250,נתי - רח' הרצל באשדוד,103981
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510251,ירושלים- אורה משואה,604
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510253,עירוני - תומך דיור,73993
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510254,תכנון תומך נמלים,0
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510255,מוריה - הכביש האמריקאי,26307
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510256,חני - חיבורי נמל חיפה,340482
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510257,מוריה - שיקוע קלנדיה,29574
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510259,ירושלים - מחלף רמת שלמה,0
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510260,נתא - דיור - כביש 200 רמלה,92752
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510261,יפה נוף - אחזקה כביש 4,0
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510262,יפה נוף - רחוב הדרור,0
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510263,עירוני - אזור ללא רכב,0
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510271,נתא - גשר הרלינג,37200
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510280,מוריה - חיבור פרבשטיין לכביש 16,23031
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510290,נתא - תפעול החברה,85560
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510294,האצת קורונה - כבישים עירוניים,0
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795102,כבישים עירוניים,79510299,רזרבה לכבישים עירוניים,0
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510306,נתי - נתצ כביש 4 פרדסיה בר אילן,125019
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510307,נתי - כביש 4 גנות עד אשדוד,0
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510312,נתי - נתצ כביש 5,88015
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510316,נתי - נתצ כביש 40,78854
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510318,נתי - נתצ כביש 471,181705
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510319,נתי - כביש 1 בן שמן עד הנתיב המהיר,0
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510322,נתי - נתצ כביש 461 הטייסים,1422
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510323,נתי - נתצ צפוני לגן יבנה,15942
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510324,נתא - נתיבים מהירים,806563
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510325,"ירושלים - נת""צים",29957
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510327,נתא - נתצ שלבים,40864
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510328,ירושלים - מחלף הגבעה הצרפתית,148527
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510329,נתי - כביש 65 מת''צ,23675
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510330,נתי - נתצ קרית המודיעין,47110
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510331,מוריה - הפרדה מפלסית דוכיפת,16515
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510340,נתצים ברשויות מקומיות,2790
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510341,נתא - נתצ שמיר עירוני חדרה,2325
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510342,"ירושלים - מחלף סחרוב והעדפת תח""צ בכניסה לעיר",34424
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510343,חוצה - נתצ כביש 444 מכביש 483 עד מחלף קסם,49604
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510344,נתצ - שדרות הקריה תא,0
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510345,"נת""צ גנות - אשדוד",0
3,תשתיות,31,תחבורה,79,תחבורה,7951,כבישים,795103,כבישים לתחבורה ציבורית,79510346,נתא - מהיר לעיר א',553167
